2089.5, 208.4460906982422, 3463.5
2089.5, 208.3824005126953, 3463.5
2089.5, 208.294189453125, 3463.5
2089.5, 208.18150329589844, 3463.5
2089.5, 208.04429626464844, 3463.5
2089.5, 207.88259887695312, 3463.5
2089.5, 207.69638061523438, 3463.5
2089.499755859375, 207.5037078857422, 3463.49951171875
2089.498046875, 207.42526245117188, 3463.4990234375
2089.497802734375, 207.4313201904297, 3463.498779296875
2089.498291015625, 207.44447326660156, 3463.498291015625
2089.498291015625, 207.45928955078125, 3463.498291015625
2089.498291015625, 207.47286987304688, 3463.498291015625
2089.498291015625, 207.47286987304688, 3463.498291015625
2089.498291015625, 207.49234008789062, 3463.498291015625
2089.498046875, 207.4982147216797, 3463.498779296875
2089.497802734375, 207.50204467773438, 3463.498779296875
2089.497802734375, 207.50433349609375, 3463.4990234375
2089.497802734375, 207.50555419921875, 3463.4990234375
2089.49755859375, 207.50608825683594, 3463.4990234375
2089.49755859375, 207.50624084472656, 3463.499267578125
2089.49755859375, 207.50616455078125, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
2089.49755859375, 207.50596618652344, 3463.499267578125
